impactCategory.name,,,,Acidification,Eutrophication,Freshwater ecotoxicity,Global warming,Human health - cancer,Human health - non-cancer,Human health - particulate matter,Ozone depletion,Smog formation
impactCategory.refUnit,,,,kg SO2 eq,kg N eq,CTUeco,kg CO2 eq,CTUcancer,CTUnoncancer,PM 2.5 eq,kg CFC-11 eq,kg O3 eq
category,process,flow,unit,,,,,,,,,
"31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing","Phenol formaldehyde resin, neat, 47% solids - RNA","Phenol formaldehyde resin, neat, 47% solids",kg,0.0009411,6.3901e-05,3.0448,0.34292,6.3855e-09,1.1861e-06,8.2869e-05,1.9648e-09,0.026026
"31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing","Phenol formaldehyde, at plant - RNA","Phenol formaldehyde, at plant",kg,0.0061739,0.0015582,38.376,3.4591,9.8415e-08,1.4964e-05,0.0002818,1.858e-08,0.19807
"31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing","Phenol resorcinol formaldehyde hardener, at plant - RNA","Phenol resorcinol formaldehyde hardener, at plant",kg,0.01085,0.00037628,0.067733,1.8694,3.6336e-10,4.2651e-08,0.00038961,0.0,0.22167
"31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing","Phenol resorcinol formaldehyde resin, at plant - RNA","Phenol resorcinol formaldehyde resin, at plant",kg,1.5702,0.10064,36.097,4.118,8.9242e-10,3.345e-05,0.016624,0.0,55.291
"31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing","Phenol resorcinol formaldehyde resin, neat, 60% solids - RNA","Phenol resorcinol formaldehyde resin, neat, 60% solids",kg,0.0011381,0.0049372,3.6588,0.42941,7.4686e-09,1.3371e-06,7.072e-05,6.3204e-09,0.033107
"31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing","Polyacrylonitrile, PAN: at plant - US","Polyacrylonitrile, PAN",kg,0.022839,0.0018246,46.603,8.4,9.9951e-08,1.8365e-05,0.00085373,3.7857e-08,4.2761
"31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing","Polybutadiene, butadiene rubber; at plant - RNA","Polybutadiene, butadiene rubber, BR, at plant",kg,0.0048947,0.0010391,9.1752,2.8011,2.1057e-08,3.5587e-06,0.00017139,6.5897e-09,0.18604
"31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing","Polyethylene terephthalate, PET, virgin resin, at plant, kg - RNA","Polyethylene terephthalate, PET, virgin resin, at plant, kg",kg,0.0035458,0.0012763,20.767,2.2391,4.3824e-08,8.1036e-06,0.00023559,4.5316e-07,0.10448
"31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing","Polyethylene, high density, HDPE, virgin resin, at plant - RNA","Polyethylene, high density, HDPE, virgin resin, at plant",kg,0.0039907,0.00044423,9.8218,2.1215,2.046e-08,3.7963e-06,0.00015507,4.2183e-09,0.1194
"31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing","Polyethylene, linear low-density, LLDPE, virgin resin, at plant - RNA","Polyethylene, linear low-density, LLDPE, virgin resin, at plant",kg,0.0038107,0.0004367,5.8678,1.9962,1.214e-08,2.2497e-06,0.00014262,2.8622e-09,0.11637
"31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing","Polyethylene, low-density, LDPE, virgin resin, at plant - RNA","Polyethylene, low-density, LDPE, virgin resin, at plant",kg,0.0047007,0.00049092,19.105,2.4533,3.9991e-08,7.4268e-06,0.0002045,7.4362e-09,0.14161
"31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing","Polylactide, PLA, biopolymer resin, at plant - RNA","Polylactide, PLA, biopolymer resin, at plant",kg,0.0069574,0.0010167,14.679,-0.23116,2.4361e-08,4.5095e-06,0.00015721,4.0146e-09,0.18768
"31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing","Polyol ether, for flexible foam polyurethane production, at plant - RNA","Polyol ether, for flexible foam polyurethane production, at plant",kg,0.0082508,0.00083637,30.302,3.8583,3.78e-06,0.0004486,0.00032247,3.9902e-08,2.6618
"31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing","Polyol ether, for rigid foam polyurethane production, at plant - RNA","Polyol ether, for rigid foam polyurethane production, at plant",kg,0.008732,0.0016731,1.8074,2.8897,7.3627e-10,1.6112e-07,0.00039866,5.6006e-09,0.18827
"31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing","Polypropylene, PP, virgin resin, at plant - RNA","Polypropylene, PP, virgin resin, at plant",kg,0.0039232,0.00053105,6.3179,2.0776,1.3233e-08,2.4256e-06,0.00014968,3.3918e-09,3.7647
"31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing","Polystyrene, expanded, EPS, virgin resin; batch suspension polymerization; industry average, at plant - RNA","Polystyrene, exapnded, EPS, virgin resin; batch suspension polymerization; industry average, at plant",kg,0.0054037,0.0015374,13.041,3.205,2.7576e-08,5.0714e-06,0.00020014,9.7273e-09,0.16529
"31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing","Polystyrene, general purpose, GPPS, resin; at plant - RNA","Polystyrene, general purpose, GPPS, at plant",kg,0.0053261,0.0015857,11.623,3.1403,2.456e-08,4.5157e-06,0.00019827,5.9506e-08,0.15477
"31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing","Polystyrene, high impact, HIPS, resin; at plant - RNA","Polystyrene, high impact, HIPS, resin, at plant",kg,0.0053927,0.0015765,12.393,3.203,2.5925e-08,4.7492e-06,0.0002114,5.9665e-08,0.16064
"31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing","Polyvinyl chloride resin, suspension grade PVC; at plant - US","Polyvinyl chloride resin, suspension grade PVC; at plant",kg,0.0044515,0.00086775,13.864,2.2333,2.8825e-08,5.3557e-06,0.00022416,2.9474e-07,0.12078
"31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing","Pultruded product, at plant - RNA","Pultruded product, at plant",kg,0.0049939,0.00049795,47.652,2.3153,1.0131e-07,1.8629e-05,0.00027327,2.2873e-08,0.12235
"31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing","Soy-based polyol, at plant - RNA","Soy-based polyol, at plant",kg,0.0047544,0.0012362,14.52,1.11,2.7007e-08,5.0125e-06,0.00021379,6.0509e-09,0.070431
"31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing","Soy-based resin, at plant - RNA","Soy-based resin, at plant",kg,0.028396,0.0060871,11.227,4.7322,1.4864e-08,2.9353e-06,0.001317,2.5726e-09,0.33027
"31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing","Toluene diisocyanate, TDI; at plant; mass alloc - RNA","Toluene diisocyanate, TDI; at plant",kg,0.0040913,0.00083905,8.651,1.8625,1.8024e-08,3.337e-06,0.00017416,7.6237e-07,0.088086
"31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing","Toluene diisocyanate, TDI; at plant; mass and elemental alloc - RNA","Toluene diisocyanate, TDI; at plant",kg,0.0062555,0.0014708,10.193,2.7918,2.1159e-08,3.9046e-06,0.00026552,7.6512e-07,0.12875
"31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing","Unsaturated polyester, UPR, resin, at plant - US","Unsaturated polyester, UPR, resin, at plant",kg,0.003257,0.00084378,9.6428,1.9684,2.035e-08,3.7506e-06,0.00013285,3.384e-08,0.097225
"31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing","Urea formaldehyde, UF, resin, neat, 65% solids - RNA","Urea formaldehyde, UF, resin, neat, 65% solids",kg,0.0011197,0.00021955,2.9521,0.38124,6.2429e-09,1.1401e-06,0.00010925,1.0575e-09,0.031779
"31-33: Manufacturing/3252: Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",Vinyl ester resin; at plant - US,Vinyl ester resin; at plant,kg,0.0079554,0.0011078,31.597,4.4864,6.6586e-08,1.2331e-05,0.0002852,1.4203e-08,0.21681
"31-33: Manufacturing/3253: Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing","Ammonia, steam reforming, liquid, at plant - RNA","Ammonia, steam reforming, liquid, at plant",kg,0.0032716,0.00026013,3.8354,0.68338,8.006e-09,1.4895e-06,0.00010629,1.3202e-09,0.040835
"31-33: Manufacturing/3253: Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing","Nitrogen fertilizer, production mix, at plant - RNA","Nitrogen fertilizer, production mix, at plant",kg,0.0031002,0.00020588,1.9367,1.8101,3.9642e-09,7.455e-07,8.7203e-05,1.0901e-09,0.066098
"31-33: Manufacturing/3253: Pesticide, Fertilizer, and Other Agricultural Chemical Manufacturing","Phosphorous fertilizer, production mix, at plant - RNA","Phosphorous fertilizer, production mix, at plant",kg,0.015635,0.15953,5.869,0.35665,2.0333e-08,2.5887e-06,0.00094444,1.5302e-09,0.018733
"31-33: Manufacturing/3256: Soap, Cleaning Compound, and Toilet Preparation Manufacturing","Glycerine, at plant - RNA","Glycerine, at plant",kg,0.012577,0.0022323,8.8169,4.8257,6.1886e-07,3.551e-06,0.00033568,4.1183e-07,0.32141
31-33: Manufacturing/3259: Other Chemical Product and Preparation Manufacturing,"Recycled postconsumer high-density polyethylene, HDPE, pellet - US","Recycled postconsumer high-density polyethylene, HDPE, pellet",kg,0.00098136,0.00014839,12.81,0.49943,2.6978e-08,5.0106e-06,8.27e-05,4.7774e-09,0.025459
31-33: Manufacturing/3259: Other Chemical Product and Preparation Manufacturing,"Recycled postconsumer polyethylene teraphthalate, PET, flake - US","Recycled postconsumer polyethylene teraphthalate, PET, flake",kg,0.0012383,0.0015208,12.415,0.6833,2.614e-08,4.8547e-06,7.2294e-05,5.0048e-09,0.033771
31-33: Manufacturing/3259: Other Chemical Product and Preparation Manufacturing,"Recycled postconsumer polyethylene teraphthalate, PET, pellet - US","Recycled postconsumer polyethylene teraphthalate, PET, pellet",kg,0.0018399,0.0015526,24.416,0.96017,5.1393e-08,9.549e-06,0.00012224,9.1512e-09,0.046546
31-33: Manufacturing/3261: Plastics Product Manufacturing,Biodegradable loose fill - RNA,Biodegradable loose fill,m3,0.061983,0.012687,90.787,61.365,1.9332e-07,3.5495e-05,0.0034841,7.3523e-08,1.7946
31-33: Manufacturing/3261: Plastics Product Manufacturing,"Compression molding, rigid composites part, at plant - US","Compression molding, rigid composites part, at plant",kg,0.010877,0.0041836,55.219,7.8816,1.1785e-07,2.1594e-05,0.00046279,3.6976e-08,0.34983
31-33: Manufacturing/3261: Plastics Product Manufacturing,"EPS insulation board, at plant - RNA","EPS insulation board, at plant",kg,0.007703,0.001844,28.619,4.3658,6.04e-08,1.1158e-05,0.00031271,1.5924e-08,0.27609
31-33: Manufacturing/3261: Plastics Product Manufacturing,"Injection molding, rigid LLDPE part, at plant - RNA","Injection molding, rigid LLDPE part, at plant",kg,0.0067721,0.00067166,51.937,3.3633,1.0926e-07,2.0281e-05,0.00039088,2.3395e-08,0.18219
31-33: Manufacturing/3261: Plastics Product Manufacturing,"Injection molding, rigid polypropylene part, at plant - RNA","Injection molding, rigid polypropylene part, at plant",kg,0.0068885,0.00076922,52.403,3.4474,1.1039e-07,2.0462e-05,0.00039818,2.3943e-08,3.9545
31-33: Manufacturing/3261: Plastics Product Manufacturing,"Open mold casting, rigid composites part, at plant - RNA","Open mold casting, rigid composites part, at plant",kg,0.0017412,0.00029126,16.577,0.98287,3.8547e-08,6.4793e-06,9.8953e-05,1.9111e-08,0.059015
31-33: Manufacturing/3261: Plastics Product Manufacturing,"Open molding, rigid composites part, at plant - RNA","Open molding, rigid composites part, at plant",kg,0.0041841,0.0026171,35.742,2.1483,8.0521e-08,1.399e-05,0.00024243,2.9675e-08,0.21833
31-33: Manufacturing/3261: Plastics Product Manufacturing,"Secondary bonding application, rigid composites part, at plant - US","Secondary bonding application, rigid composites part, at plant",kg,0.0037513,0.0009586,12.662,2.2587,2.6719e-08,4.9302e-06,0.00015866,3.7226e-08,0.2232
31-33: Manufacturing/3261: Plastics Product Manufacturing,"Single-ply, white, polyester reinforced PVC roofing membrane, 40 mils - 1.016 mm","Single-ply, white, polyester reinforced PVC roofing membrane, 40 mils - 1.016 mm",m2,0.022729,0.061177,4.2764,4.5133,1.9875e-08,5.9225e-07,0.0080167,5.4316e-07,0.25446
31-33: Manufacturing/3261: Plastics Product Manufacturing,"Single-ply, white, polyester reinforced PVC roofing membrane, 48 mils - 1.219 mm","Single-ply, white, polyester reinforced PVC roofing membrane, 48 mils - 1.219 mm",m2,0.028161,0.076353,5.3464,5.6182,2.4366e-08,7.3874e-07,0.0098676,6.9456e-07,0.31502
31-33: Manufacturing/3261: Plastics Product Manufacturing,"Single-ply, white, polyester reinforced PVC roofing membrane, 60 mils - 1.524 mm","Single-ply, white, polyester reinforced PVC roofing membrane, 60 mils - 1.524 mm",m2,0.03474,0.099535,6.6002,6.8688,3.1166e-08,9.6536e-07,0.012222,8.7088e-07,0.39145
31-33: Manufacturing/3261: Plastics Product Manufacturing,"Single-ply, white, polyester reinforced PVC roofing membrane, 80 mils - 2.032 mm","Single-ply, white, polyester reinforced PVC roofing membrane, 80 mils - 2.032 mm",m2,0.043225,0.10964,8.6212,8.9338,3.4912e-08,1.0446e-06,0.014901,1.1963e-06,0.48093
31-33: Manufacturing/3261: Plastics Product Manufacturing,"Thermoforming, rigid polypropylene part, at plant - RNA","Thermoforming, rigid polypropylene part, at plant",kg,0.008906,0.0009375,80.965,4.4142,1.7049e-07,3.1629e-05,0.00053634,3.405e-08,4.4611
31-33: Manufacturing/3261: Plastics Product Manufacturing,"Vacuum infusion, rigid composites part, at plant - US","Vacuum infusion, rigid composites part, at plant",kg,0.0026475,0.00063492,12.789,1.5593,2.9731e-08,4.9907e-06,0.00011811,1.9371e-08,0.09674
31-33: Manufacturing/3272: Glass and Glass Product Manufacturing,"Glass fiber, reinforced polymer; at plant - US","Glass fiber, reinforced polymer",kg,0.0081449,0.000644,65.722,4.5758,1.3838e-07,2.5689e-05,0.00035275,2.4048e-08,0.20896
31-33: Manufacturing/3272: Glass and Glass Product Manufacturing,Glass fiber; at plant - US,"Glass fiber, reinforced polymer",kg,0.0022858,0.00013095,25.828,1.3199,5.4325e-08,1.0098e-05,0.00012526,8.9346e-09,0.059177
31-33: Manufacturing/3273: Cement and Concrete Product Manufacturing,"Portland cement, at plant - RNA","Portland cement, at plant",kg,0.0059465,0.00015647,3.712,1.3422,1.1631e-08,1.5648e-06,0.00031713,6.3665e-09,0.082851
31-33: Manufacturing/3274: Lime and Gypsum Product Manufacturing,"Calcium carbonate, ground, 20 micron, at plant - US","Calcium carbonate, ground, 20 micron, at plant",kg,0.00017683,2.1807e-05,1.1392,0.048178,2.4004e-09,4.4557e-07,8.4482e-06,4.4441e-10,0.0053916
31-33: Manufacturing/3274: Lime and Gypsum Product Manufacturing,"Calcium carbonate, ground, 30 micron, at plant - US","Calcium carbonate, ground, 30 micron, at plant",kg,0.00011336,1.2306e-05,0.76082,0.030841,1.603e-09,2.9759e-07,4.9342e-06,2.8821e-10,0.003401
31-33: Manufacturing/3274: Lime and Gypsum Product Manufacturing,"Calcium carbonate, ground, fine slurry, 3 micron, at plant - US","Calcium carbonate, ground, fine slurry, 3 micron, at plant",kg,0.00044786,3.7131e-05,6.0489,0.16372,1.2911e-08,2.3661e-06,2.9734e-05,2.2652e-09,0.011422
31-33: Manufacturing/3274: Lime and Gypsum Product Manufacturing,"Calcium carbonate, ground, fine treated, 3 micron, at plant - US","Calcium carbonate, ground, fine treated, 3 micron, at plant",kg,0.00070926,7.2548e-05,8.5981,0.277,2.6339e-08,3.3644e-06,4.2311e-05,8.6136e-09,0.01772
31-33: Manufacturing/3274: Lime and Gypsum Product Manufacturing,"Calcium carbonate, ground, screened grade, at plant - US","Calcium carbonate, ground, screened grade, at plant",kg,0.00011522,1.0674e-05,0.56809,0.022162,1.1973e-09,2.222e-07,4.7648e-06,2.137e-10,0.0035663
31-33: Manufacturing/3274: Lime and Gypsum Product Manufacturing,"Gypsum wallboard product, regular, 0.5 inch (12.7 mm) - RNA","Gypsum wallboard product, regular, 0.5 inch (12.7 mm)",m2,0.019577,0.0032936,4.6293,2.5647,2.9178e-08,3.0243e-07,0.0014708,1.3785e-07,0.099587
31-33: Manufacturing/3274: Lime and Gypsum Product Manufacturing,"Gypsum wallboard product, type X, 0.625 inch (15.875 mm) - RNA","Gypsum wallboard product, type X, 0.625 inch (15.875 mm)",m2,0.026478,0.0039939,6.1794,3.4604,3.9768e-08,4.2565e-07,0.002008,1.8969e-07,0.1352
31-33: Manufacturing/3274: Lime and Gypsum Product Manufacturing,"Quicklime, at plant - RNA","Quicklime, at plant",kg,0.0039793,6.7581e-05,2.0916,1.3828,5.2538e-09,9.1476e-07,0.00020246,8.9143e-09,0.030698
31-33: Manufacturing/3279: Other Nonmetallic Mineral Product Manufacturing,"E-glass, at plant - US","E-glass, at plant",kg,0.0033506,0.00016005,32.18,1.4464,6.7869e-08,1.259e-05,0.00016673,1.1735e-08,0.070658
31-33: Manufacturing/3311: Iron and Steel Mills and Ferroalloy Manufacturing,"Iron and steel, production mix - RNA","Iron and steel, production mix",kg,0.0024085,-0.0037497,-1.0687,0.89941,1.6497e-10,-2.6551e-08,3.6665e-05,1.7069e-09,0.026555
31-33: Manufacturing/3311: Iron and Steel Mills and Ferroalloy Manufacturing,"Metallurgical coke, at plant - RNA","Metallurgical coke, at plant",kg,0.0048708,7.1953e-05,2.0609,0.32781,4.3441e-09,8.063e-07,2.1566e-05,8.0835e-10,0.035051
31-33: Manufacturing/3311: Iron and Steel Mills and Ferroalloy Manufacturing,"Steel, billets, at plant - RNA","Steel, billets, at plant",kg,0.0054738,-0.0085221,-2.429,2.0441,3.7494e-10,-6.0342e-08,8.333e-05,3.8793e-09,0.060352
31-33: Manufacturing/3311: Iron and Steel Mills and Ferroalloy Manufacturing,"Steel, liquid, at plant - RNA","Steel, liquid, at plant",kg,0.0051256,-0.0085277,-2.4292,1.9604,3.6717e-10,-6.085e-08,7.9806e-05,3.5412e-09,0.057219
31-33: Manufacturing/3311: Iron and Steel Mills and Ferroalloy Manufacturing,"Steel, stainless 304, flat rolled coil - RNA","Steel, stainless 304, flat rolled coil",kg,0.053917,0.001502,3.2145,7.8014,2.5509e-08,6.3739e-07,0.006358,5.0028e-10,0.46169
31-33: Manufacturing/3311: Iron and Steel Mills and Ferroalloy Manufacturing,"Steel, stainless 304, quarto plate - RNA","Steel, stainless 304, quarto plate",kg,0.051497,0.0014214,2.8187,7.2169,2.1985e-08,6.612e-07,0.0059278,4.4436e-10,0.44148
31-33: Manufacturing/3311: Iron and Steel Mills and Ferroalloy Manufacturing,"Steel, stainless 304, scrap - GLO","Steel, stainless 304, scrap",kg,0.04508,0.0012792,3.5314,6.4097,2.7788e-08,4.2639e-07,0.0050121,2.4687e-10,0.38597
31-33: Manufacturing/3311: Iron and Steel Mills and Ferroalloy Manufacturing,"Steel; cold rolled coil, at plant - RNA","Steel; cold rolled coil, at plant",kg,0.0038417,0.00026432,0.10399,1.9799,-5.4923e-07,6.0236e-07,0.00016847,-2.6532e-15,0.06632
31-33: Manufacturing/3311: Iron and Steel Mills and Ferroalloy Manufacturing,"Steel; hot rolled coil, at plant - RNA","Steel; hot rolled coil, at plant",kg,0.0033491,0.00021647,0.090202,1.5577,-4.4545e-07,-4.8963e-07,0.0001905,-2.3244e-15,0.05622
31-33: Manufacturing/3311: Iron and Steel Mills and Ferroalloy Manufacturing,"Steel; hot-dip galvanised coil, at plant - RNA","Steel; hot-dip galvanised coil, at plant",kg,0.0044001,0.00030235,0.18623,2.2217,-5.0914e-07,8.0068e-07,0.00022195,-1.8346e-15,0.076132
